Time/s,Azimuth/deg,Zenith/deg
655622,249.85,66.548
655623,250.51,68.05
655624,251.11,69.537
655625,247.89,65.004
655626,248.56,66.523
655627,249.17,68.029
655628,249.72,69.521
655629,246.66,64.976
655630,247.27,66.499
655631,247.83,68.008
655632,248.33,69.502
655633,245.43,64.949
655634,245.98,66.475
655635,246.48,67.987
655636,246.94,69.483
655637,244.19,64.924
655638,244.69,66.451
655639,245.14,67.965
655640,245.55,69.463
655641,242.96,64.9
655642,243.41,66.428
655643,243.8,67.942
655644,244.16,69.441
655645,241.72,64.877
655646,242.12,66.405
655647,242.46,67.919
655648,242.76,69.418
655649,240.49,64.856
655650,240.83,66.383
655651,241.12,67.896
655652,241.37,69.394
655653,239.26,64.836
655654,239.54,66.361
655655,239.78,67.873
655656,239.98,69.369
655657,238.03,64.817
655658,238.25,66.339
655659,238.44,67.848
655660,238.58,69.342
655661,236.79,64.799
655662,236.97,66.318
655663,237.1,67.824
655664,237.19,69.315
655665,235.56,64.782
655666,235.68,66.298
655667,235.76,67.799
655668,235.8,69.286
655669,234.33,64.767
655670,234.39,66.277
655671,234.41,67.774
655672,234.4,69.255
655673,233.1,64.753
655674,233.1,66.257
655675,233.07,67.748
655676,233.01,69.224
655677,231.87,64.74
655678,231.82,66.238
655679,231.73,67.722
655680,231.61,69.191
655681,230.63,64.728
655682,230.53,66.218
655683,230.39,67.695
655684,230.22,69.158
655685,229.4,64.718
655686,229.24,66.2
655687,229.05,67.668
655688,228.83,69.123
655689,228.17,64.708
655690,227.95,66.181
655691,227.71,67.641
655692,227.43,69.087
655693,226.94,64.7
655694,226.67,66.163
655695,226.37,67.613
655696,226.04,69.049
655697,225.7,64.693
655698,225.38,66.146
655699,225.03,67.585
655700,224.64,69.011
655701,224.47,64.688
655702,224.09,66.128
655703,223.68,67.557
655704,223.25,68.971
655705,223.23,64.683
655706,222.8,66.112
655707,222.34,67.528
655708,221.86,68.93
655709,222,64.68
655710,221.52,66.095
655711,221,67.498
655712,220.46,68.888
655713,220.77,64.678
655714,220.23,66.079
655715,219.66,67.468
655716,219.07,68.845
655717,219.53,64.677
655718,218.94,66.063
655719,218.32,67.438
655720,217.68,68.801
655721,218.29,64.677
655722,217.65,66.048
655723,216.98,67.408
655724,216.29,68.755
655725,217.06,64.678
655726,216.36,66.033
655727,215.64,67.377
655728,214.89,68.709
655729,215.82,64.68
655730,215.07,66.018
655731,214.3,67.346
655732,213.5,68.661
655733,214.58,64.683
655734,213.79,66.004
655735,212.96,67.314
655736,212.11,68.612
655737,213.35,64.688
655738,212.5,65.99
655739,211.62,67.282
655740,210.72,68.563
655741,212.11,64.693
655742,211.21,65.976
655743,210.28,67.25
655744,209.33,68.512
655745,210.87,64.7
655746,209.92,65.963
655747,208.94,67.217
655748,207.94,68.46
655749,209.63,64.707
655750,208.63,65.95
655751,207.6,67.184
655752,206.55,68.407
655753,208.38,64.716
655754,207.34,65.937
655755,206.26,67.15
655756,205.16,68.353
655757,207.14,64.725
655758,206.05,65.925
655759,204.93,67.116
655760,203.77,68.298
655761,205.9,64.736
655762,204.76,65.913
655763,203.59,67.082
655764,202.39,68.242
655765,204.66,64.747
655766,203.47,65.901
655767,202.25,67.048
655768,201,68.185
655769,203.41,64.76
655770,202.18,65.89
655771,200.91,67.013
655772,199.62,68.127
655773,202.16,64.773
655774,200.89,65.879
655775,199.58,66.978
655776,198.23,68.068
655777,200.92,64.787
655778,199.59,65.868
655779,198.24,66.942
655780,196.85,68.009
655781,199.67,64.802
655782,198.3,65.858
655783,196.9,66.907
655784,195.47,67.948
655785,198.42,64.818
655786,197.01,65.847
655787,195.57,66.871
655788,194.08,67.887
655789,197.17,64.835
655790,195.72,65.837
655791,194.23,66.834
655792,192.7,67.824
655793,195.92,64.852
655794,194.42,65.828
655795,192.89,66.798
655796,191.32,67.761
655797,194.66,64.871
655798,193.13,65.818
655799,191.56,66.761
655800,189.94,67.697
655801,193.41,64.89
655802,191.84,65.809
655803,190.22,66.724
655804,188.57,67.632
655805,192.15,64.91
655806,190.54,65.8
655807,188.89,66.686
655808,187.19,67.567
655809,190.9,64.93
655810,189.25,65.791
655811,187.56,66.649
655812,185.82,67.5
655813,189.64,64.952
655814,187.95,65.783
655815,186.22,66.611
655816,184.44,67.433
655817,188.38,64.974
655818,186.66,65.775
655819,184.89,66.572
655820,183.07,67.365
655821,187.12,64.996
655822,185.36,65.767
655823,183.56,66.534
655824,181.7,67.297
655825,185.86,65.019
655826,184.07,65.759
655827,182.23,66.495
655828,180.33,67.228
655829,184.59,65.043
655830,182.77,65.751
655831,180.89,66.456
655832,178.96,67.158
655833,183.33,65.068
655834,181.47,65.744
655835,179.56,66.417
655836,177.59,67.087
655837,182.06,65.093
655838,180.18,65.736
655839,178.23,66.378
655840,176.22,67.016
655841,180.79,65.118
655842,178.88,65.729
655843,176.9,66.339
655844,174.86,66.945
655845,179.53,65.144
655846,177.58,65.722
655847,175.57,66.299
655848,173.5,66.873
655849,178.25,65.17
655850,176.28,65.715
655851,174.24,66.259
655852,172.13,66.8
655853,176.98,65.197
655854,174.98,65.709
655855,172.91,66.219
655856,170.77,66.727
655857,175.71,65.224
655858,173.68,65.702
655859,171.59,66.179
655860,169.41,66.653
655861,174.43,65.252
655862,172.38,65.696
655863,170.26,66.138
655864,168.06,66.579
655865,173.16,65.28
655866,171.08,65.689
655867,168.93,66.098
655868,166.7,66.504
655869,171.88,65.308
655870,169.78,65.683
655871,167.61,66.057
655872,165.35,66.43
655873,170.6,65.337
655874,168.48,65.677
655875,166.28,66.017
655876,163.99,66.354
655877,169.31,65.366
655878,167.17,65.671
655879,164.95,65.976
655880,162.64,66.279
655881,168.03,65.395
655882,165.87,65.665
655883,163.63,65.935
655884,161.29,66.203
655885,166.74,65.424
655886,164.57,65.659
655887,162.31,65.894
655888,159.95,66.127
655889,165.46,65.454
655890,163.26,65.653
655891,160.98,65.853
655892,158.6,66.05
655893,164.17,65.483
655894,161.96,65.648
655895,159.66,65.811
655896,157.26,65.974
655897,162.88,65.513
655898,160.65,65.642
655899,158.34,65.77
655900,155.92,65.897
655901,161.59,65.543
655902,159.35,65.636
655903,157.01,65.729
655904,154.58,65.82
655905,160.29,65.573
655906,158.04,65.631
655907,155.69,65.687
655908,153.24,65.743
655909,159,65.603
655910,156.73,65.625
655911,154.37,65.646
655912,151.9,65.666
655913,157.7,65.633
655914,155.43,65.619
655915,153.05,65.604
655916,150.57,65.588
655917,156.4,65.663
655918,154.12,65.613
655919,151.73,65.563
655920,149.23,65.511
655921,155.1,65.693
655922,152.81,65.608
655923,150.42,65.521
655924,147.9,65.433
655925,153.8,65.723
655926,151.5,65.602
655927,149.1,65.48
655928,146.57,65.356
655929,152.49,65.753
655930,150.19,65.596
655931,147.78,65.438
655932,145.25,65.279
655933,151.19,65.782
655934,148.88,65.59
655935,146.46,65.397
655936,143.92,65.201
655937,149.88,65.812
655938,147.57,65.585
655939,145.15,65.355
655940,142.6,65.124
655941,148.57,65.841
655942,146.26,65.579
655943,143.83,65.314
655944,141.28,65.047
655945,147.26,65.87
655946,144.94,65.573
655947,142.52,65.273
655948,139.96,64.97
655949,145.95,65.899
655950,143.63,65.566
655951,141.2,65.231
655952,138.64,64.893
655953,144.63,65.928
655954,142.32,65.56
655955,139.89,65.19
655956,137.32,64.817
655957,143.31,65.956
655958,141,65.554
655959,138.58,65.149
655960,136.01,64.741
655961,142,65.984
655962,139.69,65.548
655963,137.26,65.108
655964,134.7,64.665
655965,140.68,66.012
655966,138.37,65.541
655967,135.95,65.067
655968,133.39,64.589
655969,139.35,66.039
655970,137.06,65.534
655971,134.64,65.026
655972,132.08,64.513
655973,138.03,66.066
655974,135.74,65.528
655975,133.33,64.985
655976,130.78,64.438
655977,136.71,66.092
655978,134.43,65.521
655979,132.02,64.944
655980,129.47,64.364
655981,135.38,66.118
655982,133.11,65.513
655983,130.71,64.904
655984,128.17,64.289
655985,134.05,66.143
655986,131.79,65.506
655987,129.4,64.864
655988,126.87,64.216
655989,132.72,66.168
655990,130.47,65.499
655991,128.1,64.823
655992,125.57,64.142
655993,131.39,66.193
655994,129.15,65.491
655995,126.79,64.783
655996,124.28,64.069
655997,130.05,66.216
655998,127.83,65.483
655999,125.48,64.743
656000,122.98,63.997
656001,128.72,66.24
656002,126.51,65.475
656003,124.18,64.704
656004,121.69,63.925
656005,127.38,66.262
656006,125.19,65.467
656007,122.87,64.664
656008,120.4,63.854
656009,126.04,66.284
656010,123.87,65.458
656011,121.57,64.625
656012,119.12,63.783
656013,124.7,66.305
656014,122.55,65.449
656015,120.26,64.585
656016,117.83,63.713
656017,123.36,66.326
656018,121.23,65.44
656019,118.96,64.546
656020,116.54,63.644
656021,122.02,66.346
656022,119.9,65.431
656023,117.66,64.508
656024,115.26,63.575
656025,120.67,66.365
656026,118.58,65.422
656027,116.36,64.469
656028,113.98,63.507
656029,119.33,66.383
656030,117.26,65.412
656031,115.05,64.431
656032,112.7,63.44
656033,117.98,66.401
656034,115.93,65.402
656035,113.75,64.393
656036,111.43,63.374
656037,116.63,66.418
656038,114.61,65.392
656039,112.45,64.355
656040,110.15,63.308
656041,115.28,66.433
656042,113.28,65.381
656043,111.15,64.318
656044,108.88,63.243
656045,113.93,66.449
656046,111.95,65.37
656047,109.85,64.28
656048,107.61,63.179
656049,112.57,66.463
656050,110.63,65.359
656051,108.56,64.243
656052,106.34,63.116
656053,111.22,66.476
656054,109.3,65.348
656055,107.26,64.207
656056,105.07,63.053
656057,109.86,66.489
656058,107.97,65.336
656059,105.96,64.17
656060,103.81,62.992
656061,108.5,66.5
656062,106.64,65.324
656063,104.66,64.134
656064,102.54,62.931
656065,107.14,66.511
656066,105.32,65.311
656067,103.37,64.098
656068,101.28,62.871
656069,105.78,66.52
656070,103.99,65.299
656071,102.07,64.063
656072,100.02,62.813
656073,104.42,66.529
656074,102.66,65.286
656075,100.78,64.027
656076,98.759,62.755
656077,103.05,66.536
656078,101.33,65.272
656079,99.481,63.992
656080,97.501,62.698
656081,101.69,66.543
656082,99.996,65.258
656083,98.187,63.958
656084,96.245,62.642
656085,100.32,66.548
656086,98.665,65.244
656087,96.893,63.924
656088,94.99,62.588
656089,98.954,66.553
656090,97.334,65.23
656091,95.6,63.89
656092,93.737,62.534
656093,97.585,66.556
656094,96.002,65.215
656095,94.307,63.856
656096,92.486,62.481
656097,96.215,66.559
656098,94.67,65.199
656099,93.015,63.823
656100,91.235,62.43
656101,94.844,66.56
656102,93.337,65.184
656103,91.723,63.79
656104,89.987,62.38
656105,93.471,66.56
656106,92.004,65.168
656107,90.432,63.758
656108,88.739,62.33
656109,92.098,66.559
656110,90.671,65.151
656111,89.141,63.725
656112,87.493,62.282
656113,90.723,66.557
656114,89.338,65.135
656115,87.851,63.694
656116,86.248,62.235
656117,89.347,66.554
656118,88.004,65.117
656119,86.56,63.662
656120,85.004,62.189
656121,87.97,66.549
656122,86.669,65.1
656123,85.271,63.631
656124,83.762,62.144
656125,86.592,66.544
656126,85.334,65.082
656127,83.981,63.601
656128,82.521,62.101
656129,85.214,66.537
656130,83.999,65.063
656131,82.693,63.57
656132,81.281,62.058
656133,83.834,66.529
656134,82.664,65.044
656135,81.404,63.54
656136,80.042,62.017
656137,82.453,66.52
656138,81.329,65.025
656139,80.116,63.511
656140,78.804,61.977
656141,81.071,66.509
656142,79.993,65.006
656143,78.828,63.482
656144,77.567,61.939
656145,79.689,66.498
656146,78.656,64.986
656147,77.54,63.453
656148,76.331,61.901
656149,78.305,66.485
656150,77.32,64.965
656151,76.253,63.425
656152,75.096,61.865
656153,76.921,66.471
656154,75.983,64.944
656155,74.966,63.397
656156,73.861,61.83
656157,75.536,66.455
656158,74.646,64.923
656159,73.68,63.369
656160,72.628,61.796
656161,74.151,66.439
656162,73.309,64.901
656163,72.393,63.342
656164,71.396,61.764
656165,72.764,66.421
656166,71.972,64.879
656167,71.107,63.316
656168,70.164,61.732
656169,71.377,66.402
656170,70.634,64.856
656171,69.822,63.289
656172,68.933,61.702
656173,69.99,66.382
656174,69.296,64.833
656175,68.536,63.264
656176,67.702,61.674
656177,68.601,66.36
656178,67.958,64.81
656179,67.251,63.238
656180,66.472,61.646
656181,67.213,66.337
656182,66.62,64.786
656183,65.966,63.213
656184,65.243,61.62
656185,65.823,66.313
656186,65.282,64.761
656187,64.681,63.188
656188,64.014,61.595
656189,64.433,66.288
656190,63.943,64.736
656191,63.396,63.164
656192,62.786,61.572
656193,63.043,66.261
656194,62.605,64.711
656195,62.111,63.14
656196,61.558,61.549
656197,61.652,66.233
656198,61.266,64.685
656199,60.827,63.117
656200,60.33,61.528
656201,60.261,66.204
656202,59.927,64.659
656203,59.543,63.094
656204,59.103,61.509
656205,58.87,66.173
656206,58.588,64.633
656207,58.259,63.071
656208,57.876,61.49
656209,57.478,66.142
656210,57.249,64.606
656211,56.974,63.049
656212,56.65,61.473
656213,56.086,66.109
656214,55.91,64.578
656215,55.691,63.027
656216,55.423,61.457
656217,54.693,66.074
656218,54.571,64.55
656219,54.407,63.006
656220,54.197,61.442
656221,53.301,66.039
656222,53.232,64.522
656223,53.123,62.985
656224,52.97,61.429
656225,51.908,66.002
656226,51.893,64.493
656227,51.839,62.965
656228,51.744,61.417
656229,50.515,65.964
656230,50.554,64.464
656231,50.555,62.944
656232,50.518,61.406
656233,49.122,65.925
656234,49.214,64.435
656235,49.272,62.925
656236,49.292,61.396
656237,47.729,65.885
656238,47.875,64.405
656239,47.988,62.905
656240,48.065,61.388
656241,46.336,65.843
656242,46.536,64.374
656243,46.704,62.886
656244,46.839,61.381
656245,44.943,65.8
656246,45.197,64.343
656247,45.421,62.868
656248,45.612,61.375
656249,43.55,65.756
656250,43.858,64.312
656251,44.137,62.85
656252,44.385,61.37
656253,42.157,65.711
656254,42.519,64.28
656255,42.853,62.832
656256,43.158,61.366
656257,40.764,65.664
656258,41.18,64.248
656259,41.569,62.815
656260,41.931,61.364
656261,39.371,65.616
656262,39.841,64.216
656263,40.286,62.797
656264,40.703,61.363
656265,37.979,65.568
656266,38.503,64.183
656267,39.002,62.781
656268,39.475,61.363
656269,36.587,65.518
656270,37.164,64.15
656271,37.717,62.765
656272,38.246,61.364
656273,35.195,65.466
656274,35.826,64.116
656275,36.433,62.749
656276,37.017,61.366
656277,33.803,65.414
656278,34.488,64.082
656279,35.149,62.733
656280,35.787,61.369
656281,32.412,65.361
656282,33.149,64.047
656283,33.864,62.718
656284,34.557,61.374
656285,31.021,65.306
656286,31.812,64.012
656287,32.58,62.703
656288,33.326,61.379
656289,29.631,65.251
656290,30.474,63.977
656291,31.295,62.689
656292,32.094,61.386
656293,28.241,65.194
656294,29.136,63.942
656295,30.01,62.674
656296,30.862,61.394
656297,26.851,65.136
656298,27.799,63.906
656299,28.725,62.661
656300,29.629,61.402
656301,25.462,65.078
656302,26.462,63.869
656303,27.439,62.647
656304,28.395,61.412
656305,24.074,65.018
656306,25.125,63.833
656307,26.154,62.634
656308,27.16,61.423
656309,22.686,64.957
656310,23.789,63.796
656311,24.868,62.621
656312,25.925,61.435
656313,21.299,64.895
656314,22.452,63.758
656315,23.582,62.609
656316,24.688,61.447
656317,19.913,64.832
656318,21.116,63.721
656319,22.295,62.596
656320,23.451,61.461
656321,18.528,64.768
656322,19.781,63.683
656323,21.008,62.584
656324,22.213,61.475
656325,17.143,64.704
656326,18.445,63.644
656327,19.721,62.573
656328,20.973,61.491
656329,15.759,64.638
656330,17.11,63.606
656331,18.434,62.561
656332,19.733,61.507
656333,14.376,64.572
656334,15.776,63.567
656335,17.147,62.55
656336,18.491,61.524
656337,12.994,64.504
656338,14.441,63.527
656339,15.859,62.539
656340,17.249,61.542
656341,11.612,64.436
656342,13.107,63.488
656343,14.57,62.529
656344,16.005,61.561
656345,10.232,64.367
656346,11.774,63.448
656347,13.282,62.519
656348,14.76,61.581
656349,8.8529,64.297
656350,10.44,63.408
656351,11.993,62.508
656352,13.514,61.601
656353,7.4747,64.226
656354,9.1076,63.367
656355,10.703,62.499
656356,12.266,61.622
656357,6.0976,64.155
656358,7.7752,63.327
656359,9.4137,62.489
656360,11.018,61.644
656361,4.7216,64.083
656362,6.4431,63.286
656363,8.1236,62.48
656364,9.7677,61.666
656365,3.3467,64.01
656366,5.1116,63.245
656367,6.8331,62.471
656368,8.5163,61.689
656369,1.9731,63.936
656370,3.7804,63.203
656371,5.5421,62.462
656372,7.2637,61.713
656373,0.60063,63.862
656374,2.4497,63.162
656375,4.2508,62.453
656376,6.0096,61.737
656377,359.23,63.787
656378,1.1195,63.12
656379,2.959,62.444
656380,4.7541,61.762
656381,357.86,63.711
656382,359.79,63.078
656383,1.6668,62.436
656384,3.4972,61.788
656385,356.49,63.635
656386,358.46,63.035
656387,0.37411,62.428
656388,2.2388,61.814
656389,355.12,63.559
656390,357.13,62.993
656391,359.08,62.42
656392,0.97895,61.84
656393,353.76,63.481
656394,355.8,62.95
656395,357.79,62.412
656396,359.72,61.867
656397,352.39,63.403
656398,354.48,62.907
656399,356.49,62.404
656400,358.45,61.895
656401,351.03,63.325
656402,353.15,62.864
656403,355.2,62.396
656404,357.19,61.922
656405,349.67,63.247
656406,351.82,62.821
656407,353.9,62.389
656408,355.92,61.951
656409,348.31,63.167
656410,350.5,62.778
656411,352.61,62.381
656412,354.66,61.979
656413,346.95,63.088
656414,349.17,62.734
656415,351.31,62.374
656416,353.39,62.008
656417,345.59,63.008
656418,347.84,62.691
656419,350.02,62.367
656420,352.12,62.037
656421,344.24,62.928
656422,346.52,62.647
656423,348.72,62.36
656424,350.84,62.067
656425,342.89,62.847
656426,345.2,62.603
656427,347.42,62.353
656428,349.57,62.096
656429,341.53,62.766
656430,343.87,62.559
656431,346.12,62.346
656432,348.29,62.126
656433,340.18,62.685
656434,342.55,62.515
656435,344.82,62.339
656436,347.02,62.156
656437,338.84,62.604
656438,341.23,62.471
656439,343.52,62.332
656440,345.74,62.187
656441,337.49,62.522
656442,339.91,62.427
656443,342.22,62.325
656444,344.46,62.217
656445,336.14,62.44
656446,338.59,62.383
656447,340.92,62.318
656448,343.17,62.247
656449,334.8,62.358
656450,337.27,62.339
656451,339.62,62.311
656452,341.89,62.278
656453,333.46,62.276
656454,335.95,62.294
656455,338.32,62.304
656456,340.6,62.308
656457,332.12,62.194
656458,334.63,62.25
656459,337.02,62.298
656460,339.32,62.339
656461,330.78,62.112
656462,333.31,62.206
656463,335.72,62.291
656464,338.03,62.369
656465,329.45,62.03
656466,331.99,62.161
656467,334.41,62.284
656468,336.73,62.4
656469,328.11,61.948
656470,330.67,62.117
656471,333.11,62.277
656472,335.44,62.43
656473,326.78,61.866
656474,329.36,62.072
656475,331.81,62.27
656476,334.15,62.46
656477,325.45,61.784
656478,328.04,62.028
656479,330.5,62.263
656480,332.85,62.49
656481,324.12,61.702
656482,326.73,61.984
656483,329.2,62.256
656484,331.55,62.52
656485,322.8,61.62
656486,325.41,61.939
656487,327.89,62.249
656488,330.25,62.55
656489,321.47,61.539
656490,324.1,61.895
656491,326.58,62.242
656492,328.95,62.579
656493,320.15,61.457
656494,322.78,61.851
656495,325.28,62.234
656496,327.65,62.609
656497,318.83,61.376
656498,321.47,61.807
656499,323.97,62.227
656500,326.34,62.637
656501,317.51,61.295
656502,320.16,61.763
656503,322.66,62.219
656504,325.03,62.666
656505,316.2,61.214
656506,318.85,61.719
656507,321.35,62.212
656508,323.72,62.694
656509,314.88,61.134
656510,317.54,61.675
656511,320.04,62.204
656512,322.41,62.722
656513,313.57,61.054
656514,316.23,61.631
656515,318.73,62.196
656516,321.1,62.749
656517,312.26,60.975
